"Run","age","Assay.Type","AvgSpotLen","Bases","BioProject","BioSample","BioSampleModel","Bytes","Center.Name","collected_by","Collection_Date","Consent","DATASTORE.filetype","DATASTORE.provider","DATASTORE.region","ecotype","Experiment","Instrument","Library.Name","LibraryLayout","LibrarySelection","LibrarySource","Organism","Platform","ReleaseDate","Sample.Name","sex","SRA.Study","stud_book_number","tissue","create_date","version","study_book_prefix","Latitude","Longitude","geo_loc_name"
"SRR5489518","not collected","OTHER",90,169523730,"PRJNA385011","SAMN06857657","Model organism or animal",140230616,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772358","Illumina HiSeq 2000","Library6_Y13-22","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Y13-22","not determined","SRP105806","Y13-22","light organ","2017-05-01T17:30:00Z",1,"Y",26.203,127.7712,"Yonabaru"
"SRR5489519","not collected","OTHER",90,195371370,"PRJNA385011","SAMN06857656","Model organism or animal",165182682,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772359","Illumina HiSeq 2000","Library7_Y13-19","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Y13-19","not determined","SRP105806","Y13-19","light organ","2017-05-01T17:30:00Z",1,"Y",26.203,127.7712,"Yonabaru"
"SRR5489520","not collected","OTHER",90,132116670,"PRJNA385011","SAMN06857655","Model organism or animal",110803938,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772360","Illumina HiSeq 2000","Library6_Y13-18","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Y13-18","not determined","SRP105806","Y13-18","light organ","2017-05-01T17:30:00Z",1,"Y",26.203,127.7712,"Yonabaru"
"SRR5489522","not collected","OTHER",90,180217800,"PRJNA385011","SAMN06857653","Model organism or animal",149687051,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772362","Illumina HiSeq 2000","Library5_Y13-14","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Y13-14","not determined","SRP105806","Y13-14","light organ","2017-05-01T17:30:00Z",1,"Y",26.203,127.7712,"Yonabaru"
"SRR5489523","not collected","OTHER",90,192581370,"PRJNA385011","SAMN06857652","Model organism or animal",162816454,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772363","Illumina HiSeq 2000","Library7_Y13-13","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Y13-13","not determined","SRP105806","Y13-13","light organ","2017-05-01T17:33:00Z",1,"Y",26.203,127.7712,"Yonabaru"
"SRR5489524","not collected","OTHER",90,165562740,"PRJNA385011","SAMN06857651","Model organism or animal",140375649,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772364","Illumina HiSeq 2000","Library7_Y13-12","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Y13-12","not determined","SRP105806","Y13-12","light organ","2017-05-01T17:30:00Z",1,"Y",26.203,127.7712,"Yonabaru"
"SRR5489527","not collected","OTHER",90,202936140,"PRJNA385011","SAMN06857648","Model organism or animal",150846922,"UNIVERSITY OF MICHIGAN","Alison Gould",2014,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772367","Illumina HiSeq 2000","Library3_S14-09","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S14-09","not determined","SRP105806","S14-09","light organ","2017-05-01T17:30:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489544","not collected","OTHER",90,236770290,"PRJNA385011","SAMN06857631","Model organism or animal",176779322,"UNIVERSITY OF MICHIGAN","Alison Gould",2014,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772384","Illumina HiSeq 2000","Library4_S14-13","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S14-13","not determined","SRP105806","S14-13","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489545","not collected","OTHER",90,245294370,"PRJNA385011","SAMN06857630","Model organism or animal",178887548,"UNIVERSITY OF MICHIGAN","Alison Gould",2014,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772385","Illumina HiSeq 2000","Library3_S14-12","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S14-12","not determined","SRP105806","S14-12","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489546","not collected","OTHER",90,152999370,"PRJNA385011","SAMN06857629","Model organism or animal",113337890,"UNIVERSITY OF MICHIGAN","Alison Gould",2014,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772386","Illumina HiSeq 2000","Library3_S14-11","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S14-11","not determined","SRP105806","S14-11","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489547","not collected","OTHER",90,177237360,"PRJNA385011","SAMN06857628","Model organism or animal",130728811,"UNIVERSITY OF MICHIGAN","Alison Gould",2014,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772387","Illumina HiSeq 2000","Library3_S14-10","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S14-10","not determined","SRP105806","S14-10","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489549","not collected","OTHER",90,174457710,"PRJNA385011","SAMN06857626","Model organism or animal",148056565,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772389","Illumina HiSeq 2000","Library7_S13-23","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S13-23","not determined","SRP105806","S13-23","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489550","not collected","OTHER",90,202711590,"PRJNA385011","SAMN06857625","Model organism or animal",170350903,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772390","Illumina HiSeq 2000","Library7_S13-22","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S13-22","not determined","SRP105806","S13-22","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489551","not collected","OTHER",90,145718010,"PRJNA385011","SAMN06857624","Model organism or animal",124445829,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772391","Illumina HiSeq 2000","Library7_S13-21","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S13-21","not determined","SRP105806","S13-21","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489553","not collected","OTHER",90,166286970,"PRJNA385011","SAMN06857622","Model organism or animal",137894924,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772393","Illumina HiSeq 2000","Library5_S13-18","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S13-18","not determined","SRP105806","S13-18","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489555","not collected","OTHER",90,158473350,"PRJNA385011","SAMN06857620","Model organism or animal",132367703,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772395","Illumina HiSeq 2000","Library5_S13-15","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S13-15","not determined","SRP105806","S13-15","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489556","not collected","OTHER",90,149284260,"PRJNA385011","SAMN06857619","Model organism or animal",125185053,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772396","Illumina HiSeq 2000","Library5_S13-14","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S13-14","not determined","SRP105806","S13-14","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489557","not collected","OTHER",90,159225120,"PRJNA385011","SAMN06857618","Model organism or animal",132916803,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772397","Illumina HiSeq 2000","Library6_S13-13","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S13-13","not determined","SRP105806","S13-13","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489558","not collected","OTHER",90,178957980,"PRJNA385011","SAMN06857617","Model organism or animal",146832498,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772398","Illumina HiSeq 2000","Library6_S13-12","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S13-12","not determined","SRP105806","S13-12","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489559","not collected","OTHER",90,170608500,"PRJNA385011","SAMN06857616","Model organism or animal",141489770,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772399","Illumina HiSeq 2000","Library6_S13-11","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S13-11","not determined","SRP105806","S13-11","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489561","not collected","OTHER",90,147377520,"PRJNA385011","SAMN06857614","Model organism or animal",122205843,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772401","Illumina HiSeq 2000","Library5_S13-07","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S13-07","not determined","SRP105806","S13-07","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489566","not collected","OTHER",90,49316310,"PRJNA385011","SAMN06857609","Model organism or animal",42363199,"UNIVERSITY OF MICHIGAN","Alison Gould",2012,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772406","Illumina HiSeq 2000","Library6_S12-250","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S12-250","not determined","SRP105806","S12-250","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489567","not collected","OTHER",90,150776190,"PRJNA385011","SAMN06857608","Model organism or animal",125963560,"UNIVERSITY OF MICHIGAN","Alison Gould",2012,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772407","Illumina HiSeq 2000","Library5_S12-246","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S12-246","not determined","SRP105806","S12-246","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489568","not collected","OTHER",90,92037690,"PRJNA385011","SAMN06857607","Model organism or animal",77389485,"UNIVERSITY OF MICHIGAN","Alison Gould",2012,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772408","Illumina HiSeq 2000","Library6_S12-244","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S12-244","not determined","SRP105806","S12-244","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489569","not collected","OTHER",90,153360810,"PRJNA385011","SAMN06857606","Model organism or animal",127848978,"UNIVERSITY OF MICHIGAN","Alison Gould",2012,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772409","Illumina HiSeq 2000","Library5_S12-243","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S12-243","not determined","SRP105806","S12-243","light organ","2017-05-01T17:32:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489570","not collected","OTHER",90,74750400,"PRJNA385011","SAMN06857605","Model organism or animal",63925698,"UNIVERSITY OF MICHIGAN","Alison Gould",2012,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772410","Illumina HiSeq 2000","Library5_S12-242","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S12-242","not determined","SRP105806","S12-242","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489571","not collected","OTHER",90,141830820,"PRJNA385011","SAMN06857604","Model organism or animal",118236079,"UNIVERSITY OF MICHIGAN","Alison Gould",2012,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772411","Illumina HiSeq 2000","Library6_S12-241","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S12-241","not determined","SRP105806","S12-241","light organ","2017-05-01T17:31:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489574","not collected","OTHER",90,121597200,"PRJNA385011","SAMN06857601","Model organism or animal",104248542,"UNIVERSITY OF MICHIGAN","Alison Gould",2012,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772414","Illumina HiSeq 2000","Library7_S12-235","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S12-235","not determined","SRP105806","S12-235","light organ","2017-05-01T17:32:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489575","not collected","OTHER",90,133774020,"PRJNA385011","SAMN06857600","Model organism or animal",114606853,"UNIVERSITY OF MICHIGAN","Alison Gould",2012,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772415","Illumina HiSeq 2000","Library7_S12-234","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","S12-234","not determined","SRP105806","S12-234","light organ","2017-05-01T17:32:00Z",1,"S",26.6354,127.8658,"Sesoko"
"SRR5489583","not collected","OTHER",90,190387080,"PRJNA385011","SAMN06857592","Model organism or animal",157506862,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772423","Illumina HiSeq 2000","Library5_Ou13-30","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ou13-30","not determined","SRP105806","Ou13-30","light organ","2017-05-01T17:32:00Z",1,"Ou",26.128,127.769,"Ou"
"SRR5489584","not collected","OTHER",90,229459230,"PRJNA385011","SAMN06857591","Model organism or animal",193067942,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772424","Illumina HiSeq 2000","Library7_Ou13-29","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ou13-29","not determined","SRP105806","Ou13-29","light organ","2017-05-01T17:32:00Z",1,"Ou",26.128,127.769,"Ou"
"SRR5489585","not collected","OTHER",90,194737860,"PRJNA385011","SAMN06857590","Model organism or animal",164549448,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772425","Illumina HiSeq 2000","Library7_Ou13-27","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ou13-27","not determined","SRP105806","Ou13-27","light organ","2017-05-01T17:32:00Z",1,"Ou",26.128,127.769,"Ou"
"SRR5489586","not collected","OTHER",90,163822590,"PRJNA385011","SAMN06857589","Model organism or animal",138710034,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772426","Illumina HiSeq 2000","Library7_Ou13-23","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ou13-23","not determined","SRP105806","Ou13-23","light organ","2017-05-01T17:32:00Z",1,"Ou",26.128,127.769,"Ou"
"SRR5489587","not collected","OTHER",90,211030740,"PRJNA385011","SAMN06857588","Model organism or animal",177846560,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772427","Illumina HiSeq 2000","Library7_Ou13-21","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ou13-21","not determined","SRP105806","Ou13-21","light organ","2017-05-01T17:33:00Z",1,"Ou",26.128,127.769,"Ou"
"SRR5489588","not collected","OTHER",90,150412320,"PRJNA385011","SAMN06857587","Model organism or animal",125191208,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772428","Illumina HiSeq 2000","Library6_Ou13-20","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ou13-20","not determined","SRP105806","Ou13-20","light organ","2017-05-01T17:32:00Z",1,"Ou",26.128,127.769,"Ou"
"SRR5489589","not collected","OTHER",90,189906840,"PRJNA385011","SAMN06857586","Model organism or animal",157877390,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772429","Illumina HiSeq 2000","Library5_Ou13-19","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ou13-19","not determined","SRP105806","Ou13-19","light organ","2017-05-01T17:32:00Z",1,"Ou",26.128,127.769,"Ou"
"SRR5489590","not collected","OTHER",90,173221470,"PRJNA385011","SAMN06857585","Model organism or animal",142700462,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772430","Illumina HiSeq 2000","Library6_Ou13-17","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ou13-17","not determined","SRP105806","Ou13-17","light organ","2017-05-01T17:32:00Z",1,"Ou",26.128,127.769,"Ou"
"SRR5489591","not collected","OTHER",90,92869830,"PRJNA385011","SAMN06857584","Model organism or animal",79221335,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772431","Illumina HiSeq 2000","Library7_Ou13-16","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ou13-16","not determined","SRP105806","Ou13-16","light organ","2017-05-01T17:32:00Z",1,"Ou",26.128,127.769,"Ou"
"SRR5489593","not collected","OTHER",90,202414950,"PRJNA385011","SAMN06857582","Model organism or animal",166427706,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772433","Illumina HiSeq 2000","Library5_Ou13-14","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ou13-14","not determined","SRP105806","Ou13-14","light organ","2017-05-01T17:32:00Z",1,"Ou",26.128,127.769,"Ou"
"SRR5489594","not collected","OTHER",90,184975740,"PRJNA385011","SAMN06857581","Model organism or animal",153269724,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772434","Illumina HiSeq 2000","Library6_Ou13-13","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ou13-13","not determined","SRP105806","Ou13-13","light organ","2017-05-01T17:33:00Z",1,"Ou",26.128,127.769,"Ou"
"SRR5489595","not collected","OTHER",90,171724950,"PRJNA385011","SAMN06857580","Model organism or animal",142679276,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772435","Illumina HiSeq 2000","Library5_Ou13-09","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ou13-09","not determined","SRP105806","Ou13-09","light organ","2017-05-01T17:32:00Z",1,"Ou",26.128,127.769,"Ou"
"SRR5489596","not collected","OTHER",90,161330490,"PRJNA385011","SAMN06857579","Model organism or animal",133925687,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772436","Illumina HiSeq 2000","Library6_Ou13-07","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ou13-07","not determined","SRP105806","Ou13-07","light organ","2017-05-01T17:32:00Z",1,"Ou",26.128,127.769,"Ou"
"SRR5489597","not collected","OTHER",90,172451790,"PRJNA385011","SAMN06857578","Model organism or animal",144464103,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772437","Illumina HiSeq 2000","Library6_Ou13-04","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ou13-04","not determined","SRP105806","Ou13-04","light organ","2017-05-01T17:32:00Z",1,"Ou",26.128,127.769,"Ou"
"SRR5489598","not collected","OTHER",90,182462400,"PRJNA385011","SAMN06857577","Model organism or animal",151384026,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772438","Illumina HiSeq 2000","Library5_Ou13-03","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","Ou13-03","not determined","SRP105806","Ou13-03","light organ","2017-05-01T17:33:00Z",1,"Ou",26.128,127.769,"Ou"
"SRR5489599","not collected","OTHER",90,247996530,"PRJNA385011","SAMN06857576","Model organism or animal",173016763,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772439","Illumina HiSeq 2000","Library2_N13-32","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","N13-32","not determined","SRP105806","N13-32","light organ","2017-05-01T17:33:00Z",1,"N",26.6037,127.9324,"Nago"
"SRR5489600","not collected","OTHER",90,222727770,"PRJNA385011","SAMN06857575","Model organism or animal",152317358,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772440","Illumina HiSeq 2000","Library2_N13-31","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","N13-31","not determined","SRP105806","N13-31","light organ","2017-05-01T17:32:00Z",1,"N",26.6037,127.9324,"Nago"
"SRR5489606","not collected","OTHER",90,274539600,"PRJNA385011","SAMN06857569","Model organism or animal",189115327,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772446","Illumina HiSeq 2000","Library2_N13-17","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","N13-17","not determined","SRP105806","N13-17","light organ","2017-05-01T17:33:00Z",1,"N",26.6037,127.9324,"Nago"
"SRR5489607","not collected","OTHER",90,268533180,"PRJNA385011","SAMN06857568","Model organism or animal",182190143,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772447","Illumina HiSeq 2000","Library2_N13-16","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","N13-16","not determined","SRP105806","N13-16","light organ","2017-05-01T17:33:00Z",1,"N",26.6037,127.9324,"Nago"
"SRR5489608","not collected","OTHER",90,195752070,"PRJNA385011","SAMN06857567","Model organism or animal",140962304,"UNIVERSITY OF MICHIGAN","Alison Gould",2013,"public","fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","not applicable","SRX2772448","Illumina HiSeq 2000","Library2_N13-15","SINGLE","PCR","GENOMIC","Siphamia tubifer","ILLUMINA","2017-05-01T00:00:00Z","N13-15","not determined","SRP105806","N13-15","light organ","2017-05-01T17:33:00Z",1,"N",26.6037,127.9324,"Nago"
